,player_name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,position,date_of_birth,age,nationality,club_name,league_name,season,year,position_index
101,David Brooks,0,0,0,0,0,76,2,0,0,0,0,2019-08-10T14:00:00Z,0,15,0,0,0,0,1,0,23881,1,1,0,0,0,0,0,65,TRUE,0,1,Right Winger,7/8/1997,21,Wales,AFC Bournemouth,Premier League,2019/2020,2019,4
102,David Button,0,0,0,0,0,48,7,0,0,0,0,2019-08-10T14:00:00Z,0,18,0,0,0,0,1,0,1503984,3,0,0,0,0,0,0,40,FALSE,0,1,Goalkeeper,2/27/1989,30,England,Brighton & Hove Albion,Premier League,2019/2020,2019,1
103,David de Gea,0,2,34,1,0,235,9,0,0,4.3,43.2,2019-08-11T15:30:00Z,90,6,0,0,0,0,1,7,610697,0,4,0,10,0,0,0,55,TRUE,0,1,Goalkeeper,11/7/1990,28,Spain,Manchester United,Premier League,2019/2020,2019,1
104,David McGoldrick,0,0,0,0,5.3,303,2,1,0,1.5,2,2019-08-10T14:00:00Z,62,3,0,0,0,0,1,0,12742,1,1,8,2,0,0,0,55,FALSE,0,1,Centre-Forward,11/29/1987,31,Ireland,Sheffield United,Premier League,2019/2020,2019,5
105,David Silva,0,0,11,1,32.3,219,8,0,0,5.7,7.2,2019-08-10T11:30:00Z,79,19,0,0,0,0,1,0,257201,5,0,17,3,0,0,0,75,FALSE,0,1,Attacking Midfield,1/8/1986,33,Spain,Manchester City,Premier League,2019/2020,2019,4
106,Davinson Sánchez,0,0,14,0,11.8,333,6,1,0,4.8,15.2,2019-08-10T16:30:00Z,90,2,0,0,0,0,1,0,63856,1,3,21,2,0,0,0,55,TRUE,0,1,Centre-Back,6/12/1996,23,Colombia,Tottenham Hotspur,Premier League,2019/2020,2019,2
107,Davy Pröpper,1,0,26,1,16.3,54,7,0,0,4.8,30.8,2019-08-10T14:00:00Z,90,18,0,0,0,0,1,0,5703,3,0,1,6,0,0,0,50,FALSE,0,1,Central Midfield,9/2/1991,27,Netherlands,Brighton & Hove Albion,Premier League,2019/2020,2019,3
108,DeAndre Yedlin,0,0,0,0,0,253,10,0,0,0,0,2019-08-11T13:00:00Z,0,1,0,0,0,0,1,0,3395,1,0,0,0,0,0,0,45,TRUE,0,1,Right-Back,7/9/1993,25,United States,Newcastle United,Premier League,2019/2020,2019,2
109,Dean Henderson,0,0,12,0,0,471,2,1,0,1.4,13.6,2019-08-10T14:00:00Z,90,3,0,0,0,0,1,2,80682,1,1,0,2,0,0,0,45,FALSE,0,1,Goalkeeper,3/12/1997,22,England,Sheffield United,Premier League,2019/2020,2019,1
110,Declan Rice,0,0,15,0,1.8,395,8,5,0,1.8,16,2019-08-10T11:30:00Z,90,11,0,0,0,0,1,0,157759,5,0,0,2,0,0,0,50,TRUE,0,1,Defensive Midfield,1/14/1999,20,England,West Ham United,Premier League,2019/2020,2019,3
111,Dejan Lovren,0,0,0,0,0,186,1,0,0,0,0,2019-08-09T19:00:00Z,0,14,0,0,0,0,1,0,18316,1,4,0,0,0,0,0,55,TRUE,0,1,Centre-Back,7/5/1989,29,Croatia,Liverpool FC,Premier League,2019/2020,2019,2
112,Demarai Gray,0,0,0,0,0,175,5,0,0,0,0,2019-08-11T13:00:00Z,0,20,0,0,0,0,1,0,35855,0,0,0,0,0,0,0,55,TRUE,0,1,Left Winger,6/28/1996,23,England,Leicester City,Premier League,2019/2020,2019,4
113,Dennis Praet,0,0,0,0,0,517,5,0,0,0,0,2019-08-11T13:00:00Z,0,20,0,0,0,0,1,0,4750,0,0,0,0,0,0,0,55,TRUE,0,1,Central Midfield,5/14/1994,25,Belgium,Leicester City,Premier League,2019/2020,2019,3
114,Dennis Srbeny,0,0,0,0,0,279,1,0,0,0,0,2019-08-09T19:00:00Z,0,10,0,0,0,0,1,0,4400,1,4,0,0,0,0,0,55,FALSE,0,1,Centre-Forward,5/5/1994,25,Germany,Norwich City,Premier League,2019/2020,2019,5
115,Diego Rico,0,0,13,0,16.6,65,2,1,0,4.1,21,2019-08-10T14:00:00Z,90,15,0,0,0,0,1,0,281145,1,1,3,2,0,0,0,40,TRUE,0,1,Left-Back,2/23/1993,26,Spain,AFC Bournemouth,Premier League,2019/2020,2019,2
116,Diogo Jota,0,0,4,1,12.3,410,5,0,0,3.9,1.6,2019-08-11T13:00:00Z,75,9,0,0,0,0,1,0,760902,0,0,25,2,0,0,0,65,FALSE,0,1,Left Winger,12/4/1996,22,Portugal,Wolverhampton Wanderers,Premier League,2019/2020,2019,4
117,Divock Origi,1,3,46,0,26.4,188,1,1,1,9.3,45.4,2019-08-09T19:00:00Z,73,14,0,0,0,0,1,0,165505,1,4,21,12,0,0,0,55,TRUE,0,1,Centre-Forward,4/18/1995,24,Belgium,Liverpool FC,Premier League,2019/2020,2019,5
118,Djibril Sidibé,0,0,0,0,0,511,4,0,0,0,0,2019-08-10T14:00:00Z,0,7,0,0,0,0,1,0,15480,0,0,0,0,0,0,0,55,FALSE,0,1,Right-Back,7/29/1992,26,France,Everton FC,Premier League,2019/2020,2019,2
119,Domingos Quina,0,0,0,0,0,375,7,0,0,0,0,2019-08-10T14:00:00Z,0,4,0,0,0,0,1,0,6262,3,0,0,0,0,0,0,45,TRUE,0,1,Central Midfield,11/18/1999,19,Portugal,Watford FC,Premier League,2019/2020,2019,3
120,Dominic Calvert-Lewin,0,0,5,1,11.2,147,4,0,0,1.9,1.4,2019-08-10T14:00:00Z,68,7,0,0,0,0,1,0,104923,0,0,6,2,0,0,0,60,FALSE,0,1,Centre-Forward,3/16/1997,22,England,Everton FC,Premier League,2019/2020,2019,5
121,Dominic Solanke,0,0,3,0,0,69,2,0,0,0,0,2019-08-10T14:00:00Z,1,15,0,0,0,0,1,0,31837,1,1,0,1,0,0,0,55,TRUE,0,1,Centre-Forward,9/14/1997,21,England,AFC Bournemouth,Premier League,2019/2020,2019,5
122,Dwight McNeil,0,0,15,1,5.3,97,3,0,0,2.1,15.8,2019-08-10T14:00:00Z,83,16,0,0,0,0,1,0,23782,0,3,0,3,0,0,0,60,TRUE,0,1,Left Winger,11/22/1999,19,England,Burnley FC,Premier League,2019/2020,2019,4
123,Eldin Jakupovic,0,0,0,0,0,169,5,0,0,0,0,2019-08-11T13:00:00Z,0,20,0,0,0,0,1,0,6851,0,0,0,0,0,0,0,45,TRUE,0,1,Goalkeeper,10/2/1984,34,Switzerland,Leicester City,Premier League,2019/2020,2019,1
124,Emiliano Buendía,1,0,16,0,40.5,283,1,4,0,9.9,34.2,2019-08-09T19:00:00Z,90,10,0,0,0,0,1,0,24938,1,4,24,4,0,0,0,60,FALSE,1,1,Right Winger,12/25/1996,22,Argentina,Norwich City,Premier League,2019/2020,2019,4
125,Emiliano Martínez,0,0,0,0,0,427,10,0,0,0,0,2019-08-11T13:00:00Z,0,13,0,0,0,0,1,0,16175,1,0,0,0,0,0,0,45,FALSE,0,1,Goalkeeper,9/2/1992,26,Argentina,Arsenal FC,Premier League,2019/2020,2019,1
126,Emil Krafth,0,0,0,0,0,519,10,0,0,0,0,2019-08-11T13:00:00Z,0,1,0,0,0,0,1,0,3239,1,0,0,0,0,0,0,45,TRUE,0,1,Right-Back,8/2/1994,24,Sweden,Newcastle United,Premier League,2019/2020,2019,2
127,Enda Stevens,0,0,11,0,3.1,291,2,1,0,1.5,10.2,2019-08-10T14:00:00Z,90,3,0,0,0,0,1,0,21696,1,1,2,2,0,0,0,50,FALSE,0,1,Left-Back,7/9/1990,28,Ireland,Sheffield United,Premier League,2019/2020,2019,2
128,Eric Bailly,0,0,0,0,0,228,9,0,0,0,0,2019-08-11T15:30:00Z,0,6,0,0,0,0,1,0,3005,0,4,0,0,0,0,0,50,TRUE,0,1,Centre-Back,4/12/1994,25,Cote d'Ivoire,Manchester United,Premier League,2019/2020,2019,2
129,Eric Dier,0,0,0,0,0,350,6,0,0,0,0,2019-08-10T16:30:00Z,0,2,0,0,0,0,1,0,10534,1,3,0,0,0,0,0,50,TRUE,0,1,Centre-Back,1/15/1994,25,England,Tottenham Hotspur,Premier League,2019/2020,2019,2
130,Erik Lamela,0,0,15,0,38.3,346,6,1,0,8.9,11.6,2019-08-10T16:30:00Z,87,2,0,0,0,0,1,0,37710,1,3,39,1,0,0,0,60,TRUE,1,1,Right Winger,3/4/1992,27,Argentina,Tottenham Hotspur,Premier League,2019/2020,2019,4
131,Erik Pieters,2,2,43,1,25.1,447,3,0,0,8.3,56.8,2019-08-10T14:00:00Z,90,16,0,0,0,0,1,0,9332,0,3,1,14,0,0,0,45,TRUE,0,1,Left-Back,8/7/1988,30,Netherlands,Burnley FC,Premier League,2019/2020,2019,2
132,Fabian Delph,0,0,0,0,0,205,4,0,0,0,0,2019-08-10T14:00:00Z,0,7,0,0,0,0,1,0,25909,0,0,0,0,0,0,0,55,FALSE,0,1,Central Midfield,11/21/1989,29,England,Everton FC,Premier League,2019/2020,2019,3
133,Fabian Schär,0,0,12,0,1.7,252,10,1,0,3,23.4,2019-08-11T13:00:00Z,90,1,0,0,0,0,1,0,99525,1,0,5,2,0,0,0,50,TRUE,0,1,Centre-Back,12/20/1991,27,Switzerland,Newcastle United,Premier League,2019/2020,2019,2
134,Fabián Balbuena,0,0,6,0,0.4,382,8,5,0,0.6,5.6,2019-08-10T11:30:00Z,90,11,0,0,0,0,1,0,27470,5,0,0,-1,0,0,0,45,TRUE,1,1,Centre-Back,8/23/1991,27,Paraguay,West Ham United,Premier League,2019/2020,2019,2
135,Federico Fernández,0,0,0,0,0,254,10,0,0,0,0,2019-08-11T13:00:00Z,0,1,0,0,0,0,1,0,10073,1,0,0,0,0,0,0,45,TRUE,0,1,Centre-Back,2/21/1989,30,Argentina,Newcastle United,Premier League,2019/2020,2019,2
136,Fikayo Tomori,0,0,0,0,0,529,9,0,0,0,0,2019-08-11T15:30:00Z,0,12,0,0,0,0,1,0,0,0,4,0,0,0,0,0,45,FALSE,0,1,Centre-Back,12/19/1997,21,England,Chelsea FC,Premier League,2019/2020,2019,2
137,Florian Lejeune,0,0,0,0,0,257,10,0,0,0,0,2019-08-11T13:00:00Z,0,1,0,0,0,0,1,0,223,1,0,0,0,0,0,0,45,TRUE,0,1,Centre-Back,5/20/1991,28,France,Newcastle United,Premier League,2019/2020,2019,2
138,Florin Andone,0,1,27,0,0.5,46,7,0,1,5.8,40,2019-08-10T14:00:00Z,26,18,0,0,0,0,1,0,20055,3,0,17,6,0,0,0,50,FALSE,0,1,Centre-Forward,4/11/1993,26,Romania,Brighton & Hove Albion,Premier League,2019/2020,2019,5
139,Fraser Forster,0,0,0,0,0,317,3,0,0,0,0,2019-08-10T14:00:00Z,0,5,0,0,0,0,1,0,58416,0,3,0,0,0,0,0,45,FALSE,0,1,Goalkeeper,3/17/1988,31,England,Southampton FC,Premier League,2019/2020,2019,1
140,Frédéric Guilbert,0,0,0,0,0,458,6,0,0,0,0,2019-08-10T16:30:00Z,0,17,0,0,0,0,1,0,32103,1,3,0,0,0,0,0,45,FALSE,0,1,Right-Back,12/24/1994,24,France,Aston Villa,Premier League,2019/2020,2019,2
141,Gary Cahill,0,0,0,0,0,503,4,0,0,0,0,2019-08-10T14:00:00Z,0,8,0,0,0,0,1,0,116208,0,0,0,0,0,0,0,45,TRUE,0,1,Centre-Back,12/19/1985,33,England,Crystal Palace,Premier League,2019/2020,2019,2
142,Gaëtan Bong,0,0,0,0,0,41,7,0,0,0,0,2019-08-10T14:00:00Z,0,18,0,0,0,0,1,0,9444,3,0,0,0,0,0,0,45,FALSE,0,1,Left-Back,4/25/1988,31,Cameroon,Brighton & Hove Albion,Premier League,2019/2020,2019,2
143,George Baldock,0,0,1,0,3.8,294,2,1,0,0.7,0.4,2019-08-10T14:00:00Z,90,3,0,0,0,0,1,0,8980,1,1,3,2,0,0,0,45,FALSE,0,1,Right-Back,3/9/1993,26,England,Sheffield United,Premier League,2019/2020,2019,2
144,Georginio Wijnaldum,0,0,11,0,5.2,199,1,1,0,1.1,3.8,2019-08-09T19:00:00Z,90,14,0,0,0,0,1,0,145844,1,4,2,2,0,0,0,55,TRUE,0,1,Central Midfield,11/11/1990,28,Netherlands,Liverpool FC,Premier League,2019/2020,2019,3
145,Gerard Deulofeu,0,0,1,0,5.5,363,7,1,0,0.6,0,2019-08-10T14:00:00Z,45,4,0,0,0,0,1,0,337999,3,0,3,1,0,0,0,65,TRUE,0,1,Left Winger,3/13/1994,25,Spain,Watford FC,Premier League,2019/2020,2019,4
146,Giovani Lo Celso,0,0,0,0,0,523,6,0,0,0,0,2019-08-10T16:30:00Z,0,2,0,0,0,0,1,0,30815,1,3,0,0,0,0,0,75,TRUE,0,1,Central Midfield,4/9/1996,23,Argentina,Tottenham Hotspur,Premier League,2019/2020,2019,3
147,Glenn Murray,0,0,0,1,3.1,44,7,0,0,1.1,4.2,2019-08-10T14:00:00Z,63,18,0,0,0,0,1,0,209377,3,0,4,2,0,0,0,60,FALSE,0,1,Centre-Forward,9/25/1983,35,England,Brighton & Hove Albion,Premier League,2019/2020,2019,5
148,Grady Diangana,0,0,0,0,0,398,8,0,0,0,0,2019-08-10T11:30:00Z,0,11,0,0,0,0,1,0,6188,5,0,0,0,0,0,0,45,TRUE,0,1,Left Winger,4/19/1998,21,England,West Ham United,Premier League,2019/2020,2019,4
149,Granit Xhaka,0,0,11,1,24.2,18,10,0,0,4.5,15.8,2019-08-11T13:00:00Z,90,13,0,0,0,0,1,0,83398,1,0,5,2,0,0,0,55,FALSE,1,1,Defensive Midfield,9/27/1992,26,Switzerland,Arsenal FC,Premier League,2019/2020,2019,3
150,Grant Hanley,0,0,2,0,0,277,1,4,0,0.9,8.6,2019-08-09T19:00:00Z,90,10,1,0,0,0,1,0,143674,1,4,0,-2,0,0,0,40,FALSE,0,1,Centre-Back,11/20/1991,27,Scotland,Norwich City,Premier League,2019/2020,2019,2
151,Gylfi Sigurdsson,0,0,3,1,13.1,151,4,0,0,5.5,4.8,2019-08-10T14:00:00Z,78,7,0,0,0,0,1,0,791565,0,0,37,3,0,0,0,80,FALSE,0,1,Attacking Midfield,9/8/1989,29,Iceland,Everton FC,Premier League,2019/2020,2019,4
152,Hamza Choudhury,0,0,15,1,12.4,180,5,0,0,3.1,10.6,2019-08-11T13:00:00Z,60,20,0,0,0,0,1,0,30605,0,0,8,3,0,0,0,45,TRUE,0,1,Defensive Midfield,10/1/1997,21,England,Leicester City,Premier League,2019/2020,2019,3
153,Harry Kane,0,3,50,0,24.1,338,6,1,2,18.3,64.2,2019-08-10T16:30:00Z,90,2,0,0,0,0,1,0,1591131,1,3,95,13,0,0,0,110,TRUE,0,1,Centre-Forward,7/28/1993,25,England,Tottenham Hotspur,Premier League,2019/2020,2019,5
154,Harry Maguire,0,0,29,1,10.8,160,9,0,0,5.4,34.8,2019-08-11T15:30:00Z,90,6,0,0,0,0,1,0,932347,0,4,8,6,0,0,0,55,TRUE,0,1,Centre-Back,3/5/1993,26,England,Manchester United,Premier League,2019/2020,2019,2
155,Harry Wilson,0,0,0,0,0,505,2,0,0,0,0,2019-08-10T14:00:00Z,0,15,0,0,0,0,1,0,62133,1,1,0,0,0,0,0,60,TRUE,0,1,Right Winger,3/22/1997,22,Wales,AFC Bournemouth,Premier League,2019/2020,2019,4
156,Harry Winks,0,0,14,0,29.6,347,6,1,0,4.1,10.8,2019-08-10T16:30:00Z,63,2,0,0,0,0,1,0,20098,1,3,1,2,0,0,0,55,TRUE,0,1,Defensive Midfield,2/2/1996,23,England,Tottenham Hotspur,Premier League,2019/2020,2019,3
157,Harvey Barnes,0,0,3,0,2.1,172,5,0,0,1.9,5.6,2019-08-11T13:00:00Z,29,20,0,0,0,0,1,0,13242,0,0,11,1,0,0,0,60,TRUE,0,1,Left Midfield,12/9/1997,21,England,Leicester City,Premier League,2019/2020,2019,3
158,Henrikh Mkhitaryan,0,0,0,1,19.4,16,10,0,0,4.2,0.2,2019-08-11T13:00:00Z,83,13,0,0,0,0,1,0,126595,1,0,22,2,0,0,0,70,FALSE,1,1,Attacking Midfield,1/21/1989,30,Armenia,Arsenal FC,Premier League,2019/2020,2019,4
159,Henri Lansbury,0,0,0,0,0,35,6,0,0,0,0,2019-08-10T16:30:00Z,0,17,0,0,0,0,1,0,12198,1,3,0,0,0,0,0,45,FALSE,0,1,Central Midfield,10/12/1990,28,England,Aston Villa,Premier League,2019/2020,2019,3
160,Hugo Lloris,0,0,13,0,0,340,6,1,0,2.1,21.4,2019-08-10T16:30:00Z,90,2,0,0,0,0,1,3,514748,1,3,0,3,0,0,0,55,TRUE,0,1,Goalkeeper,12/26/1986,32,France,Tottenham Hotspur,Premier League,2019/2020,2019,1
161,Héctor Bellerín,0,0,0,0,0,2,10,0,0,0,0,2019-08-11T13:00:00Z,0,13,0,0,0,0,1,0,7979,1,0,0,0,0,0,0,55,FALSE,0,1,Right-Back,3/19/1995,24,Spain,Arsenal FC,Premier League,2019/2020,2019,2
162,Ibrahim Amadou,0,0,0,0,0,507,1,0,0,0,0,2019-08-09T19:00:00Z,0,10,0,0,0,0,1,0,2422,1,4,0,0,0,0,0,45,FALSE,0,1,Defensive Midfield,4/6/1993,26,France,Norwich City,Premier League,2019/2020,2019,3
163,Ilkay Gündogan,0,0,3,0,3.8,222,8,0,0,0.5,1.2,2019-08-10T11:30:00Z,11,19,0,0,0,0,1,0,177023,5,0,0,1,0,0,0,55,FALSE,0,1,Central Midfield,10/24/1990,28,Germany,Manchester City,Premier League,2019/2020,2019,3
164,Isaac Hayden,0,0,20,0,12,271,10,1,0,3.4,22.4,2019-08-11T13:00:00Z,90,1,0,0,0,0,1,0,432483,1,0,0,2,0,0,0,45,TRUE,0,1,Defensive Midfield,3/22/1995,24,England,Newcastle United,Premier League,2019/2020,2019,3
165,Ismaïla Sarr,0,0,0,0,0,525,7,0,0,0,0,2019-08-10T14:00:00Z,0,4,0,0,0,0,1,0,22066,3,0,0,0,0,0,0,65,TRUE,0,1,Right Winger,2/25/1998,21,Senegal,Watford FC,Premier League,2019/2020,2019,4
166,Issa Diop,0,0,3,0,0.3,381,8,5,0,1.2,5,2019-08-10T11:30:00Z,90,11,0,0,0,0,1,0,231395,5,0,7,0,0,0,0,45,TRUE,0,1,Centre-Back,1/9/1997,22,France,West Ham United,Premier League,2019/2020,2019,2
167,Jack Colback,0,0,0,0,0,482,10,0,0,0,0,2019-08-11T13:00:00Z,0,1,0,0,0,0,1,0,4015,1,0,0,0,0,0,0,45,TRUE,0,1,Defensive Midfield,10/24/1989,29,England,Newcastle United,Premier League,2019/2020,2019,3
168,Jack Cork,0,0,10,1,2.1,102,3,0,0,1,8.2,2019-08-10T14:00:00Z,90,16,0,0,0,0,1,0,16050,0,3,0,3,0,0,0,50,TRUE,0,1,Defensive Midfield,6/25/1989,30,England,Burnley FC,Premier League,2019/2020,2019,3
169,Jack Grealish,0,0,22,0,22.1,29,6,3,0,4.9,27,2019-08-10T16:30:00Z,90,17,0,0,0,0,1,0,345002,1,3,0,2,0,0,0,60,FALSE,0,1,Left Winger,9/10/1995,23,England,Aston Villa,Premier League,2019/2020,2019,4
170,Jack O'Connell,0,0,12,0,4.6,293,2,1,0,2,15.6,2019-08-10T14:00:00Z,90,3,0,0,0,0,1,0,20821,1,1,0,2,0,0,0,45,FALSE,0,1,Centre-Back,3/29/1994,25,England,Sheffield United,Premier League,2019/2020,2019,2
171,Jack Simpson,0,0,0,0,0,66,2,0,0,0,0,2019-08-10T14:00:00Z,0,15,0,0,0,0,1,0,476670,1,1,0,0,0,0,0,40,TRUE,0,1,Centre-Back,12/18/1996,22,England,AFC Bournemouth,Premier League,2019/2020,2019,2
172,Jack Stacey,0,0,0,0,0,446,2,0,0,0,0,2019-08-10T14:00:00Z,0,15,0,0,0,0,1,0,8835,1,1,0,0,0,0,0,45,TRUE,0,1,Right-Back,4/6/1996,23,England,AFC Bournemouth,Premier League,2019/2020,2019,2
173,Jack Stephens,0,0,10,0,0.1,308,3,2,0,1.3,10.6,2019-08-10T14:00:00Z,72,5,0,0,0,0,1,0,7817,0,3,2,1,0,0,0,45,FALSE,0,1,Centre-Back,1/27/1994,25,England,Southampton FC,Premier League,2019/2020,2019,2
174,Jack Wilshere,0,0,3,0,2.1,394,8,2,0,0.5,2.6,2019-08-10T11:30:00Z,55,11,0,0,0,0,1,0,32147,5,0,0,1,0,0,0,50,TRUE,0,1,Central Midfield,1/1/1992,27,England,West Ham United,Premier League,2019/2020,2019,3
175,Jacob Murphy,0,0,0,0,0,483,10,0,0,0,0,2019-08-11T13:00:00Z,0,1,0,0,0,0,1,0,1504,1,0,0,0,0,0,0,50,TRUE,0,1,Right Winger,2/24/1995,24,England,Newcastle United,Premier League,2019/2020,2019,4
176,Jake Eastwood,0,0,0,0,0,299,2,0,0,0,0,2019-08-10T14:00:00Z,0,3,0,0,0,0,1,0,17039,1,1,0,0,0,0,0,45,FALSE,0,1,Goalkeeper,10/3/1996,22,England,Sheffield United,Premier League,2019/2020,2019,1
177,Jamaal Lascelles,0,0,13,0,0.4,258,10,1,0,2,19.6,2019-08-11T13:00:00Z,90,1,0,0,0,0,1,0,458877,1,0,0,2,0,0,0,45,TRUE,0,1,Centre-Back,11/11/1993,25,England,Newcastle United,Premier League,2019/2020,2019,2
178,Jamal Lewis,0,0,15,0,25.1,276,1,4,0,4.9,24.2,2019-08-09T19:00:00Z,90,10,0,0,0,0,1,0,12026,1,4,0,0,0,0,0,45,FALSE,0,1,Left-Back,1/25/1998,21,Northern Ireland,Norwich City,Premier League,2019/2020,2019,2
179,James Chester,0,0,0,0,0,23,6,0,0,0,0,2019-08-10T16:30:00Z,0,17,0,0,0,0,1,0,8669,1,3,0,0,0,0,0,45,FALSE,0,1,Centre-Back,1/23/1989,30,Wales,Aston Villa,Premier League,2019/2020,2019,2
180,James Garner,0,0,0,0,0,250,9,0,0,0,0,2019-08-11T15:30:00Z,0,6,0,0,0,0,1,0,6284,0,4,0,0,0,0,0,45,TRUE,0,1,Defensive Midfield,3/13/2001,18,England,Manchester United,Premier League,2019/2020,2019,3
181,James Justin,0,0,0,0,0,433,5,0,0,0,0,2019-08-11T13:00:00Z,0,20,0,0,0,0,1,0,7262,0,0,0,0,0,0,0,50,TRUE,0,1,Right-Back,2/23/1998,21,England,Leicester City,Premier League,2019/2020,2019,2
182,James Maddison,0,0,9,1,49.2,171,5,0,0,6.6,3.6,2019-08-11T13:00:00Z,90,20,0,0,0,0,1,0,568427,0,0,13,3,0,0,0,70,TRUE,0,1,Attacking Midfield,11/23/1996,22,England,Leicester City,Premier League,2019/2020,2019,4
183,James McArthur,0,0,15,1,11.6,138,4,0,0,3.3,21.2,2019-08-10T14:00:00Z,90,8,0,0,0,0,1,0,110758,0,0,0,3,0,0,0,55,TRUE,0,1,Central Midfield,10/7/1987,31,Scotland,Crystal Palace,Premier League,2019/2020,2019,3
184,James McCarthy,0,0,0,0,0,157,4,0,0,0,0,2019-08-10T14:00:00Z,0,8,0,0,0,0,1,0,38471,0,0,0,0,0,0,0,45,TRUE,0,1,Central Midfield,11/12/1990,28,Ireland,Crystal Palace,Premier League,2019/2020,2019,3
185,James Milner,0,0,3,0,0.3,200,1,0,0,0.1,0.2,2019-08-09T19:00:00Z,4,14,0,0,0,0,1,0,48632,1,4,0,1,0,0,0,55,TRUE,0,1,Central Midfield,1/4/1986,33,England,Liverpool FC,Premier League,2019/2020,2019,3
186,James Tarkowski,0,0,23,1,0.2,84,3,0,0,5.4,18,2019-08-10T14:00:00Z,90,16,0,0,0,0,1,0,96554,0,3,36,6,0,0,0,50,TRUE,0,1,Centre-Back,11/19/1992,26,England,Burnley FC,Premier League,2019/2020,2019,2
187,James Tomkins,0,0,0,0,0,124,4,0,0,0,0,2019-08-10T14:00:00Z,0,8,0,0,0,0,1,0,769,0,0,0,0,0,0,0,50,TRUE,0,1,Centre-Back,3/29/1989,30,England,Crystal Palace,Premier League,2019/2020,2019,2
188,James Ward-Prowse,0,0,10,0,15.1,321,3,3,0,4.3,10.8,2019-08-10T14:00:00Z,90,5,0,0,0,0,1,0,56852,0,3,17,2,0,0,0,60,FALSE,0,1,Central Midfield,11/1/1994,24,England,Southampton FC,Premier League,2019/2020,2019,3
189,Jamie Vardy,0,0,5,1,4.9,166,5,0,0,1.6,6.8,2019-08-11T13:00:00Z,90,20,0,0,0,0,1,0,586801,0,0,4,2,0,0,0,90,TRUE,0,1,Centre-Forward,1/11/1987,32,England,Leicester City,Premier League,2019/2020,2019,5
190,Jannik Vestergaard,0,0,13,0,1.3,304,3,3,0,5.1,16.4,2019-08-10T14:00:00Z,90,5,0,0,0,0,1,0,10483,0,3,33,1,0,0,0,50,FALSE,0,1,Centre-Back,8/3/1992,26,Denmark,Southampton FC,Premier League,2019/2020,2019,2
191,Jan Bednarek,0,0,13,0,10.8,307,3,3,0,4.1,20.4,2019-08-10T14:00:00Z,90,5,0,0,0,0,1,0,43489,0,3,10,1,0,0,0,45,FALSE,0,1,Centre-Back,4/12/1996,23,Poland,Southampton FC,Premier League,2019/2020,2019,2
192,Jan Vertonghen,0,0,0,0,0,330,6,0,0,0,0,2019-08-10T16:30:00Z,0,2,0,0,0,0,1,0,199716,1,3,0,0,0,0,0,55,TRUE,0,1,Centre-Back,4/24/1987,32,Belgium,Tottenham Hotspur,Premier League,2019/2020,2019,2
193,Javier Manquillo,0,0,10,0,11.1,256,10,1,0,2.2,8.6,2019-08-11T13:00:00Z,90,1,0,0,0,0,1,0,9344,1,0,2,2,0,0,0,45,TRUE,0,1,Right-Back,5/5/1994,25,Spain,Newcastle United,Premier League,2019/2020,2019,2
194,Jean-Philippe Gbamin,0,0,6,0,4.6,497,4,0,0,1.1,6.8,2019-08-10T14:00:00Z,45,7,0,0,0,0,1,0,4598,0,0,0,1,0,0,0,50,FALSE,0,1,Defensive Midfield,9/25/1995,23,Cote d'Ivoire,Everton FC,Premier League,2019/2020,2019,3
195,Jed Steer,0,0,0,0,0,429,6,0,0,0,0,2019-08-10T16:30:00Z,0,17,0,0,0,0,1,0,8824,1,3,0,0,0,0,0,45,FALSE,0,1,Goalkeeper,9/23/1992,26,England,Aston Villa,Premier League,2019/2020,2019,1
196,Jefferson Lerma,0,0,13,0,3.3,82,2,1,0,2.4,12,2019-08-10T14:00:00Z,90,15,0,0,0,0,1,0,12723,1,1,9,2,0,0,0,50,TRUE,0,1,Defensive Midfield,10/25/1994,24,Colombia,AFC Bournemouth,Premier League,2019/2020,2019,3
197,Jeffrey Schlupp,0,0,0,0,0,137,4,0,0,0,0,2019-08-10T14:00:00Z,0,8,0,0,0,0,1,0,7981,0,0,0,0,0,0,0,55,TRUE,0,1,Left Midfield,12/23/1992,26,Ghana,Crystal Palace,Premier League,2019/2020,2019,3
198,Jeff Hendrick,0,0,0,0,0,100,3,0,0,0,0,2019-08-10T14:00:00Z,0,16,0,0,0,0,1,0,5770,0,3,0,0,0,0,0,55,TRUE,0,1,Central Midfield,1/31/1992,27,Ireland,Burnley FC,Premier League,2019/2020,2019,3
199,Jesse Lingard,0,0,2,1,13.3,241,9,0,0,1.6,0.2,2019-08-11T15:30:00Z,85,6,0,0,0,0,1,0,77366,0,4,2,2,0,0,0,65,TRUE,1,1,Attacking Midfield,12/15/1992,26,England,Manchester United,Premier League,2019/2020,2019,4
